NAME,SMILES
1647,[*:1]C1CCC2(CC1)CCN(CC2)C3CCC(CC3)[*:2]
1648,[*:1]C(=O)CN1CCN(CC1)CCOCC(=O)N[*:2]
1649,[*:1]C(=O)CN1CCN(CC1)CCOCCOCC(=O)N[*:2]
1650,[*:1]C(=O)CCCN1CCN(CC1)CCOCC(=O)N[*:2]
1651,[*:1]C(=O)CCCN1CCN(CC1)CCOCCOCC(=O)N[*:2]
1652,[*:1]C(=O)CCCN1CCN(CC1)C(=O)CCC(=O)N[*:2]
1653,[*:1]C(=O)CN1CCN(CC1)C(=O)CCC(=O)N[*:2]
1654,[*:1]C(=O)CN1CCN(CC1)C(=O)CCCC(=O)N[*:2]
1655,[*:1]C(=O)CN1CCN(CC1)CC#C[*:2]
1656,[*:1]C(=O)CN1CCC(CC1)CN2CCN(CC2)CC#C[*:2]
1657,[*:1]C(=O)CN1CCC(CC1)N2CCN(CC2)CC#C[*:2]
1658,[*:1]C(=O)C1=CN=C(C=C1)N2CCN(CC2)CC#C[*:2]
1659,[*:1]CC1=CN=C(C=C1)C#CC2CCN(CC2)[*:2]
1660,[*:1]C(=O)C1=CN=C(C=C1)N2CCN(CC2)[*:2]
1661,[*:1]C(=O)CN1CCN(CC1)CC2CCN(CC2)[*:2]
1662,[*:1]C(=O)CN1CCN(CC1)CC2CN(C2)[*:2]
1663,[*:1]CC1CN(C1)CC2CN(C2)[*:2]
1664,[*:1]CC1CN(C1)[*:2]
1665,[*:1]NC(=O)CCCCCCCNC(=O)CO[*:2]
1666,[*:1]CCCCC1=CN(N=N1)CCCCCO[*:2]
1667,[*:1]CCCCC1=CN(N=N1)CCCCO[*:2]
1668,[*:1]CCCCCC1=CN(N=N1)CCCCO[*:2]
1669,[*:1]CCC1=CN(N=N1)CCCCCCCCO[*:2]
1670,[*:1]CCCCCC1=CN(N=N1)CCCCCO[*:2]
1671,[*:1]CCCCCCC1=CN(N=N1)CCCCO[*:2]
1672,[*:1]CCCCCCC1=CN(N=N1)CCCCCCCCO[*:2]
1673,[*:1]CCCCCCCC1=CN(N=N1)CCCCCCCO[*:2]
1674,[*:1]CCCCCCCCCCC1=CN(N=N1)CCCCO[*:2]
1675,[*:1]CCCCCC1=CN(N=N1)CCCCCCCO[*:2]
1676,[*:1]COCCN1C=C(C=CC1=O)C(=O)NCCOC[*:2]
1677,[*:1]COCCOCCN1C=C(C=CC1=O)C(=O)NCCOCCOC[*:2]
1678,[*:1]COCCOCCOCCN1C=C(C=CC1=O)C(=O)NCCOCCOCCOC[*:2]
1679,[*:1]COCCOCCOCCOCCN1C=C(C=CC1=O)C(=O)NCCOCCOCCOCCOC[*:2]
1680,[*:1]NCCCCCCNC(=O)C1=CN(C(=O)C=C1)CCCCCCN[*:2]
1681,[*:1]NCCOCCNC(=O)C1=CN(C(=O)C=C1)CCOCCN[*:2]
1682,[*:1]NCCOCCOCCNC(=O)C1=CN(C(=O)C=C1)CCOCCOCCN[*:2]
1683,[*:1]NCCOCCOCCOCCNC(=O)C1=CN(C(=O)C=C1)CCOCCOCCOCCN[*:2]
1684,[*:1]NCCOCCOCCOCCOCCNC(=O)C1=CN(C(=O)C=C1)CCOCCOCCOCCOCCN[*:2]
1685,[*:1]CCOCCOCCOCCOCCOCCN[*:2]
1686,[*:1]NCCCOCCCCOCCC[*:2]
1687,[*:1]C1=NC=CC(=C1)[*:2]
1688,[*:1]C1=NC(=CC=C1)[*:2]
1689,[*:1]C1=NC=C(C=C1)[*:2]
1690,[*:1]C1=CC(=CC=C1)[*:2]
1691,[*:1]C1=NC(=CS1)[*:2]
1692,[*:1]C1=NC=CC(=C1)C[*:2]
1693,[*:1]C1=NC=CC(=C1)CC[*:2]
1694,[*:1]CCC(=O)N[*:2]
1695,[*:1]CCCC(=O)N[*:2]
1696,[*:1]CCCCC(=O)N[*:2]
1697,[*:1]CCCCCC(=O)N[*:2]
1698,[*:1]CCCCCCC(=O)N[*:2]
1699,[*:1]CCCCCCCC(=O)N[*:2]
1700,[*:1]CCCCCCCCC(=O)N[*:2]
1701,[*:1]CCCCCCCCCC(=O)N[*:2]
1702,[*:1]CC(=O)NCCOCCN[*:2]
1703,[*:1]CC(=O)NCCOCCOCCN[*:2]
1704,[*:1]CC(=O)NCCOCCOCCOCCN[*:2]
1705,[*:1]CC(=O)N1CCN(CC1)CCN[*:2]
1706,[*:1]CC(=O)N1CCN(CC1)[*:2]
1707,[*:1]CN[*:2]
1708,[*:1]/C=C\[*:2]
1709,[*:1]CC([*:2])C
1710,[*:1]C(C)C[*:2]
1711,[*:1]CC1=CN(N=N1)CCOCCO[*:2]
1712,[*:1]CCOCCOCCOCC1=CN(N=N1)CCOCCOC[*:2]
1713,[*:1]CC1=CN(N=N1)CCCCCCO[*:2]
1714,[*:1]CC1=CN(N=N1)CCOCCOCCOCCN2C=C(N=N2)CO[*:2]
1715,[*:1]CCOCCCOCC[*:2]
1716,[*:1]CCOCCCOCCCOCC[*:2]
1717,[*:1]C(=O)N1CCC(CC1)N2CCN(CC2)[*:2]
1718,[*:1]C(=O)N1CCCN(CC1)C2CCN(CC2)[*:2]
1719,[*:1]C(=O)N1CCCN(CCC1)C2CCN(CC2)[*:2]
1720,[*:1]C(=O)N1CC2CC(C1)CN(C2)C3CCN(CC3)[*:2]
1721,[*:1]C(=O)N1CC2(C1)CN(C2)C3CCN(CC3)[*:2]
1722,[*:1]C(=O)N1CCC2(C1)CN(C2)C3CCN(CC3)[*:2]
1723,[*:1]C(=O)N1CCCN(CC1)C2CN(C2)[*:2]
1724,[*:1]C(=O)N1CC2(C1)CN(C2)C3CN(C3)[*:2]
1725,[*:1]C(=O)N1CCC(CC1)CN2CCN(CC2)[*:2]
1726,[*:1]C(=O)N1CC2(C1)CN(C2)[*:2]
1727,[*:1]C(=O)N1C[C@@H]2C[C@H]1CN2C3CN(C3)[*:2]
1728,[*:1]C(=O)N1C[C@H]2C[C@@H]1CN2C3CN(C3)[*:2]
1729,[*:1]C(=O)N1CCC(CC1)C2CN(C2)[*:2]
1730,[*:1]C(=O)N1CCN(CC1)C2(CN(C2)[*:2])C#N
1731,[*:1]C(=O)N1CC(C1)N2CCN(CC2)[*:2]
1732,[*:1]N1CCN(CC1)C(=O)CO[*:2]
1733,[*:1]NCCCO[*:2]
1734,[*:1]NCCN[*:2]
1735,[*:1]NCCCCN[*:2]
1736,[*:1]NCCCCCCN[*:2]
1737,[*:1]NCCCCCCCCN[*:2]
1738,[*:1]NCCOCCOCCN[*:2]
1739,[*:1]NCCCN[*:2]
1740,[*:1]OCCCN[*:2]
1741,[*:1]OCCCCN[*:2]
1742,[*:1]OCCCCCN[*:2]
1743,[*:1]OCCCCCCN[*:2]
1744,[*:1]OCCOCCOCCN[*:2]
1745,[*:1]OCCOCCN[*:2]
1746,[*:1]OCCOCCOCCOCCN[*:2]
1747,[*:1]OCCC(C)N[*:2]
1748,[*:1]C(=O)NCCCCCCC[*:2]
1749,[*:1]CCCCCCN[*:2]
1751,[*:1]C1CN(C1)[*:2]
1752,[*:1]C1(CN(C1)[*:2])CCN2CCN(CC2)C
1753,[*:1]C(=O)CCCCCCCCCCCO[*:2]
1754,[*:1]C(=O)CCCCCCCCCCCCCO[*:2]
1755,[*:1]C(=O)CCCCCCCCCCCCCCCO[*:2]
1756,[*:1]C(=O)CCCCCCCCCCCCCCCCCO[*:2]
1757,[*:1]C(=O)COCCO[*:2]
1758,[*:1]C(=O)CCOCCO[*:2]
1759,[*:1]C(=O)CCOCCOCCCO[*:2]
1760,[*:1]CC1=CC=C(C=C1)C2CCN(CC2)[*:2]
1761,[*:1]CC1CCN(C1)[*:2]
1762,[*:1]CC1CC2(C1)CN(C2)[*:2]
1763,[*:1]C(=O)CC1=CC=C(C=C1)N2CCN(CC2)[*:2]
1764,[*:1]C(=O)CC1CCN(CC1)[*:2]
1765,[*:1]C(=O)CC1CCN(C1)[*:2]
1766,[*:1]C(=O)CC1CN(C1)[*:2]
1767,[*:1]C(=O)CC1CC2(C1)CN(C2)[*:2]
1768,[*:1]C(=O)C1=CC=C(C=C1)C2CCN(CC2)[*:2]
1769,[*:1]C(=O)C1CCN(C1)[*:2]
1770,[*:1]C(=O)C1CC2(C1)CN(C2)[*:2]
1771,[*:1]CC(=O)NCCNC(=O)C[*:2]
1772,[*:1]CC(=O)NCCCNC(=O)C[*:2]
1773,[*:1]CC(=O)NCCCCNC(=O)C[*:2]
1774,[*:1]CC(=O)NCCCCCCNC(=O)C[*:2]
1775,[*:1]CC(=O)NCCCCCCCCNC(=O)C[*:2]
1776,[*:1]CC(=O)NCCCCCCCCCCNC(=O)C[*:2]
1777,[*:1]CCC(=O)NCCNC(=O)C[*:2]
1778,[*:1]CCC(=O)NCCCNC(=O)C[*:2]
1779,[*:1]CCC(=O)NCCCCNC(=O)C[*:2]
1780,[*:1]CCC(=O)NCCCCCNC(=O)C[*:2]
1781,[*:1]CCC(=O)NCCOCCNC(=O)C[*:2]
1782,[*:1]CCC(=O)NCCOCCOCCNC(=O)C[*:2]
1783,[*:1]CCC(=O)NCCOCCOCCOCCNC(=O)C[*:2]
1784,[*:1]C(=O)CNC(=O)C[*:2]
1785,[*:1]C(=O)CCNC(=O)C[*:2]
1786,[*:1]C(=O)CCCNC(=O)C[*:2]
1787,[*:1]C(=O)CCCCNC(=O)C[*:2]
1788,[*:1]C(=O)CCCCCNC(=O)C[*:2]
1789,[*:1]C(=O)CCCCCCCNC(=O)C[*:2]
1790,[*:1]C(=O)CCCCCCCCNC(=O)C[*:2]
1791,[*:1]C(=O)CCCCCCCCCNC(=O)C[*:2]
1792,[*:1]C(=O)CCCCCCCCCCNC(=O)C[*:2]
1793,[*:1]CCCN[*:2]
1794,[*:1]N1CCC(CC1)N[*:2]
1795,[*:1]N1CCC(CC1)C2CN(C2)[*:2]
1796,[*:1]N1CCC(CC1)C2CCN(CC2)[*:2]
1797,[*:1]N1CCC2(CC1)CC(C2)N[*:2]
1798,[*:1]N1CCC2(CCC(CC2)N[*:2])CC1
1799,[*:1]N1CC2(C1)CCC(CC2)N[*:2]
1800,[*:1]N1CC2(C1)CC(C2)N[*:2]
1801,[*:1]CCCCCCCCCCCN[*:2]
1802,[*:1]CCCN1CCN(CC1)CCCCCCO[*:2]
1803,[*:1]CCCN1CCN(CC1)CCOCCOCCO[*:2]
1804,[*:1]CCCN(C)CCOCCOCCO[*:2]
1806,[*:1]C(=O)CCOCCN[*:2]
1807,[*:1]C(=O)CCNC(=O)CCOCCN[*:2]
1808,[*:1]C(=O)CCCNC(=O)CCOCCN[*:2]
1809,[*:1]C(=O)CCCCNC(=O)CCOCCN[*:2]
1810,[*:1]C(=O)CCCCCNC(=O)CCOCCN[*:2]
1811,C(CCCNC(=O)CCOCCN)CCC=O
1812,[*:1]C(=O)CCOCCNC(=O)CCOCCN[*:2]
1813,[*:1]C(=O)CCOCCOCCNC(=O)CCOCCN[*:2]
1814,[*:1]C(=O)CN1CCN(CC1)C(=O)CCOCCN[*:2]
1815,[*:1]C(=O)CN1CCN(CC1)C(=O)CCOCCOCCN[*:2]
1816,[*:1]C(=O)CN1CCN(CC1)C(=O)CCOCCOCCOCCN[*:2]
1817,[*:1]C(=O)CN1CCN(CC1)C(=O)CCOCCOCCOCCOCCN[*:2]
1818,[*:1]C(=O)CCOCCNC(=O)CCOCCOCCN[*:2]
1819,[*:1]C(=O)CCOCCOCCOCCN[*:2]
1820,[*:1]C(=O)CN1CCN(CC1)C(=O)CCCC[*:2]
1821,[*:1]C(=O)CCCCNC(=O)CN1C=C(N=N1)CO[*:2]
1822,[*:1]C(=O)CCOCCOCCN[*:2]
1823,[*:1]N1C=C(N=N1)CCCC(=O)N[*:2]
1824,[*:1]N1C=C(N=N1)COCCOCCN[*:2]
1825,[*:1]CC(=O)NCCN[*:2]
1826,[*:1]CC(=O)NCCCCCN[*:2]
1827,[*:1]CC(=O)NCCCCCCCCN[*:2]
1828,[*:1]C(=O)CCOCC#C[*:2]
1829,[*:1]C(=O)CCOCCOCCO[*:2]
1830,[*:1]C(=O)CCOCCOCCOCCO[*:2]
1831,[*:1]CC(=O)NCCOCCOCCNC(=O)C1CCN(CC1)[*:2]
1832,[*:1]NCCCCOCCCOCCC[*:2]
1833,[*:1]C(=O)CCCCCCOCCOCC(=O)N[*:2]
1834,[*:1]C(=O)CCCCCCOCCOC[*:2]
1835,[*:1]CCCCCCOCCOCC(=O)N[*:2]
1836,[*:1]C(=O)CCCN[*:2]
1837,[*:1]C(=O)[*:2]
1838,[*:1]C(=O)CC(=O)N1CCN(CC1)C[*:2]
1839,[*:1]C(=O)C1CCN(CC1)C(=O)CCC[*:2]
1840,[*:1]C(=O)C1CCN(CC1)C(=O)C2=CN(N=N2)C[*:2]
1841,[*:1]NCCCCCCCCC(=O)[*:2]
1842,[*:1]NCCCOCC[*:2]
1843,[*:1]C(=O)OCCOCCOCCOCCOC(=O)[*:2]
1844,[*:1]OCCCCCCC[*:2]
1845,[*:1]OCCCCCC(=O)[*:2]
1846,[*:1]OCCCCNC(=O)CO[*:2]
1847,[*:1]OCCCCCCNC(=O)CO[*:2]
1848,[*:1]OCCCCCCCCNC(=O)CO[*:2]
1849,[*:1]OCC(=O)NCCNC(=O)CO[*:2]
1850,[*:1]OCC(=O)NCCCCNC(=O)CO[*:2]
1851,[*:1]OCC(=O)NCCCCCCNC(=O)CO[*:2]
1852,[*:1]NCCCNC(=O)CCC[*:2]
1853,[*:1]NCCOCCOCCNC(=O)CCC[*:2]
1854,[*:1]NCCOCCOCCOCCNC(=O)CO[*:2]
1855,[*:1]C1CCN(CC1)C2CCN(CC2)[*:2]
1856,[*:1]CC1CCN(CC1)C2CN(C2)[*:2]
1857,[*:1]CC1CCN(CC1)CCC2CCN(CC2)[*:2]
1858,[*:1]CC1CCN(CC1)C(=O)CC2CCN(CC2)[*:2]
1859,[*:1]C1CCN(CC1)CC2CCN(CC2)[*:2]
1860,[*:1]C1CCCN(C1)CC2CCN(CC2)[*:2]
1861,[*:1]CCC1CCN(CC1)CC2CCN(CC2)[*:2]
1862,[*:1]C1CN(C1)CC2CCN(CC2)[*:2]
1863,[*:1]C(=O)C1CCN(CC1)CC2CCN(CC2)[*:2]
1864,[*:1]C(=O)CC1CCN(CC1)CC2CCN(CC2)[*:2]
1865,[*:1]C(=O)CC1CCN(CC1)CC2(CCN(CC2)[*:2])F
1866,[*:1]C(=O)CC1CCN(CC1)CCC2CCN(CC2)[*:2]
1868,[*:1]CC1=CN(N=N1)CCOCCOCCOCCOC[*:2]
1869,[*:1]CC1=CN(N=N1)CCOCCOCCOCCOCCOCCOC[*:2]
1870,[*:1]N1CCN(CC1)CCCCCCC[*:2]
1871,[*:1]N1CCN(CC1)CCCCCCCCC[*:2]
1872,[*:1]N1CCN(CC1)CCCCCCCCCCC[*:2]
1873,[*:1]N1CCN(CC1)CCCCCCCCCCCC[*:2]
1874,[*:1]N1CCN(CC1)CCCCCCCCCCCCC[*:2]
1875,[*:1]N1CCN(CC1)CCCCCCCCCCCCCC[*:2]
1876,[*:1]N1CCC(CC1)N2CCN(CC2)CCCCCCCCC[*:2]
1877,[*:1]N1CCC(CC1)CN2CCN(CC2)CCC[*:2]
1878,[*:1]N1CCC(CC1)CN2CCN(CC2)CCCCC[*:2]
1879,[*:1]N1CCC(CC1)CN2CCN(CC2)CCCCCCCC[*:2]
1880,[*:1]OCC(=O)N1CCN(CC1)CCCCCCC[*:2]
1881,[*:1]OCC(=O)N1CCN(CC1)CCCCCCCC[*:2]
1882,[*:1]OCC(=O)N1CCN(CC1)CCCCCCCCC[*:2]
1883,[*:1]OCC(=O)N1CCN(CC1)CCCCCCCCCC[*:2]
1884,[*:1]OCC(=O)N1CCN(CC1)CCCCCCCCCCC[*:2]
1885,[*:1]OCC(=O)N1CCN(CC1)CCCCCCCCCCCC[*:2]
1886,[*:1]OCC(=O)N1CCN(CC1)CCCCCCCCCCCCC[*:2]
1887,[*:1]OCC(=O)N1CCN(CC1)CCCCCCCCCCCCCC[*:2]
1888,[*:1]OCC(=O)N1CCC(CC1)CN2CCN(CC2)CC[*:2]
1889,[*:1]OCC(=O)N1CCC(CC1)CN2CCN(CC2)CCC[*:2]
1890,[*:1]OCC(=O)N1CCC(CC1)CN2CCN(CC2)CCCC[*:2]
1891,[*:1]OCC(=O)N1CCC(CC1)CN2CCN(CC2)CCCCC[*:2]
1892,[*:1]OCC(=O)N1CCC(CC1)CN2CCN(CC2)CCCCCC[*:2]
1893,[*:1]OCC(=O)N1CCC(CC1)CN2CCC(CC2)CN3CCN(CC3)[*:2]
1894,[*:1]OCC(=O)N1CCC(CC1)CN2CCC(CC2)CN3CCC(CC3)N[*:2]
1895,[*:1]CC(=O)NCCCC#C[*:2]
1896,[*:1]CC(=O)NCCCCC#C[*:2]
1897,[*:1]CC(=O)NCCCCCC#C[*:2]
1898,[*:1]CNCC#C[*:2]
1899,[*:1]CNCCC#C[*:2]
1900,[*:1]CNCCCC#C[*:2]
1901,[*:1]CNCCCCC#C[*:2]
1902,[*:1]CNCCCCCC#C[*:2]
1903,[*:1]CNCCC[*:2]
1904,[*:1]CNCCCC[*:2]
1905,[*:1]CNCCCCC[*:2]
1906,[*:1]CNCCCCCC[*:2]
1907,[*:1]CNCCCCCCC[*:2]
1908,[*:1]CN(C)CCCC[*:2]
1909,[*:1]CCC(=O)CO[*:2]
1910,[*:1]C(=O)CCCCNC(=O)CO[*:2]
1911,[*:1]C(=O)CCCCCCCCCCNC(=O)CO[*:2]
1912,[*:1]C(=O)CCCCCCCCCCCNC(=O)CO[*:2]
1913,C(CCCCCNC(=O)CN)CCCCC=O
1914,[*:1]C(=O)COCCOCCOCCNC(=O)CO[*:2]
1915,[*:1]C(=O)CCCCNC(=O)CCCCNC(=O)CO[*:2]
1916,[*:1]C(=O)CCCCCNC(=O)CCCCCNC(=O)CO[*:2]
1917,[*:1]C(=O)CCCCCCNC(=O)CCCCCCNC(=O)CO[*:2]
1918,[*:1]C(=O)CCCCCCCNC(=O)CCCCCCNC(=O)CO[*:2]
1919,[*:1]C(=O)CCCCCCCCNC(=O)CCCCCCNC(=O)CO[*:2]
1920,[*:1]C(=O)CCCCCCCCCNC(=O)CCCCCCNC(=O)CO[*:2]
1921,[*:1]C(=O)CCCCCCCCCCNC(=O)CCCCCCNC(=O)CO[*:2]
1922,[*:1]C(=O)CCCCCCCCCCCNC(=O)CCCCCCNC(=O)CO[*:2]
1923,[*:1]C(=O)CCCCNC(=O)CCCCNC(=O)CN[*:2]
1924,[*:1]C(=O)CCCCCNC(=O)CCCCCNC(=O)CN[*:2]
1925,[*:1]C(=O)CCCCCCNC(=O)CCCCCCNC(=O)CN[*:2]
1926,[*:1]C(=O)CCCCCCCNC(=O)CCCCCCNC(=O)CN[*:2]
1927,[*:1]C(=O)CCCCCCCCNC(=O)CCCCCCNC(=O)CN[*:2]
1928,[*:1]C(=O)CCCCCCCCCNC(=O)CCCCCCNC(=O)CN[*:2]
1929,[*:1]C(=O)CCCCCCCCCCNC(=O)CCCCCCNC(=O)CN[*:2]
1930,[*:1]C(=O)CCCCCCCCCCCNC(=O)CCCCCCCCCCCNC(=O)CN[*:2]
1931,[*:1]N1C=C(N=N1)COCCOCCO[*:2]
1932,[*:1]CCNCCCCCC#C[*:2]
1933,[*:1]C1CCN(CC1)CCCCCC#C[*:2]
1934,[*:1]C1CCN(CC1)CCCC#C[*:2]
1935,[*:1]C1CCN(CC1)CC#C[*:2]
1936,[*:1]C1CCN(CC1)CC2CN(C2)[*:2]
1937,[*:1]C1=CN(N=N1)C[*:2]
1938,[*:1]C1=CN(N=N1)CCC[*:2]
1939,[*:1]C1=CN(N=N1)CCCCC[*:2]
1940,[*:1]C1=CN(N=N1)CC(=O)[*:2]
1941,[*:1]C1=CN(N=N1)CCCC(=O)[*:2]
1942,[*:1]C1=CN(N=N1)CCCCCC(=O)[*:2]
1943,[*:1]C1=CN(N=N1)CCOCCOCCN[*:2]
1944,[*:1]C1=CN(N=N1)CCOCCOCCOCCN[*:2]
1945,[*:1]C1=CN(N=N1)CCOCCOCCOCCOCCN[*:2]
1946,[*:1]C1=CN(N=N1)CCOCCOCCNC(=O)C[*:2]
1947,[*:1]C1=CN(N=N1)CCOCCOCCOCCOCCNC(=O)C[*:2]
1948,[*:1]CCCCOCCC[*:2]
1951,[*:1]COCCCCCCOCCCCCC[*:2]
1952,[*:1]CCCCOCCCCCOCCCCCC[*:2]
1953,[*:1]CCCCCOCCCCCCOCCCCCC[*:2]
1949,[*:1]CCCCCCOCCCCCCOCC[*:2]
1954,[*:1]CCOCCCCCCOCCCCCC[*:2]
1955,[*:1]CCCCCOCCCCCOCCCCCC[*:2]
1950,[*:1]CCCCCCOCCCCCCOCCCCCC[*:2]
1956,[*:1]NCC1=CC=CC=C1CC[*:2]
1957,[*:1]NCC1=CC=CC(=C1)C[*:2]
1958,[*:1]NCC1=CC=C(C=C1)[*:2]
1959,[*:1]CCOC(=O)[*:2]
1960,[*:1]CCOCCOC(=O)[*:2]
1961,[*:1]CCOCCOCCOC(=O)[*:2]
1962,[*:1]CCOCCOCC(=O)N[*:2]
1963,[*:1]CCOCCOCCOCC(=O)N[*:2]
1964,[*:1]CCOCCC(=O)N[*:2]
1965,[*:1]CCCCCCCCCCC(=O)N[*:2]
1966,[*:1]CCN1CCN(CC1)CCC2CCN(CC2)[*:2]
1967,[*:1]CN1CCN(CC1)CCC2CN(C2)[*:2]
1969,[*:1]NCCOCCOCCOCCOCCNC(=O)CO[*:2]
1970,[*:1]NCCOCC1=CN(N=N1)CC(=O)[*:2]
1971,[*:1]NCCCOCC1=CN(N=N1)CC(=O)[*:2]
1972,[*:1]NCCCN1C=C(N=N1)COCCOCCOCC2=CN(N=N2)CC(=O)[*:2]
1973,[*:1]NCCCN1C=C(N=N1)COCCOCCOCCOCC2=CN(N=N2)CC(=O)[*:2]
1974,[*:1]CC(=O)NCCCCCCCCCCC(=O)[*:2]
1975,[*:1]CC(=O)NCCCCCCCCC(=O)[*:2]
1976,[*:1]CCCNC(=O)C(C1=CC=C(C=C1)C[*:2])N2CCOCC2
1977,[*:1]NCCCCCCCCNC(=O)C(C1=CC=C(C=C1)C[*:2])N2CCOCC2
1978,[*:1]NCCOCCNC(=O)C(C1=CC=C(C=C1)C[*:2])N2CCOCC2
1979,[*:1]NCCOCCOCCNC(=O)C(C1=CC=C(C=C1)C[*:2])N2CCOCC2
1980,[*:1]NCCOCCOCCOCCNC(=O)C(C1=CC=C(C=C1)C[*:2])N2CCOCC2
1981,[*:1]CCCCC1=CN(N=N1)CCCCCCCO[*:2]
1982,[*:1]N1CCC2(C1=O)CCN(CC2)C(=O)CCCCCC[*:2]
1983,[*:1]N1CCC2(C1=O)CCN(CC2)C(=O)CCCCC[*:2]
1984,[*:1]N1CCC2(C1=O)CCN(CC2)C(=O)CCOCC[*:2]
1985,[*:1]C(=O)COCCC[*:2]
1986,[*:1]C(=O)CCCOC[*:2]
1987,[*:1]C(=O)[C@H]1CC[C@@H](CC1)[*:2]
1988,[*:1]C(=O)C1CN(C1)CC[*:2]
1989,[*:1]C(=O)C1CCN(CC1)CC[*:2]
1990,[*:1]C(=O)NC1CC(C1)[*:2]
1991,[*:1]CNC1CC(C1)[*:2]
1992,[*:1]C(=O)N1CCC(C1)[*:2]
1993,[*:1]C(=O)N1CCC(CC1)[*:2]
1994,[*:1]S(=O)(=O)N1CCC(CC1)[*:2]
1995,[*:1]CN1CCC(CC1)[*:2]
1996,[*:1]C(=O)N1CCC(CC1)([*:2])F
1997,[*:1]C(=O)N1CCCC(C1)[*:2]
1998,[*:1]CC(=O)N[C@H]1C[C@H](C1)C[*:2]
1999,[*:1]C(=O)N[C@H]1C[C@@H](C1)[*:2]
2000,[*:1]CCCCOC[*:2]
2001,[*:1]CCCCCCOC[*:2]
2002,[*:1]CCCCOCC(=O)[*:2]
2003,[*:1]C(=O)CCCNC(=O)C1CC2CC1C3=CNN=C(C23)C4=CC=C(C=C4)CNC(=O)CC[*:2]
2004,[*:1]C(=O)CCCNC(=O)C1CC2CC1C3C2=CNN=C3C4=CC=C(C=C4)CNC(=O)CC[*:2]
2005,[*:1]CCCC(=O)N1CCN(CC1)[*:2]
2006,[*:1]CCOCCOCCC(=O)NCCOCCOC[*:2]
2007,[*:1]CCCCCCCCCCCC(=O)NCCCCC[*:2]
2008,[*:1]CCC1=CN(N=N1)CCCC(=O)NCCCCC[*:2]
2009,[*:1]CC(=O)N1CCN(CC1)CC[*:2]
2010,[*:1]NCCOCCOCCOCC#C[*:2]
2011,[*:1]NCCOCCOCCOCCOCC#C[*:2]
2012,[*:1]OCC(=O)NCCC1CCN(CC1)[*:2]
2013,[*:1]CCCCC(=O)NC[*:2]
2014,[*:1]CCCCC(=O)NCCCCC[*:2]
2015,[*:1]CCCCC(=O)NCCCCCC[*:2]
2016,[*:1]CCCCC(=O)NCCCCCCC[*:2]
2017,[*:1]CCCCC(=O)NCCCCCCCC[*:2]
2018,[*:1]CCCCC(=O)NCCCCCCCCC[*:2]
2019,[*:1]CCCCC(=O)NCCCCCCCCCC[*:2]
2020,[*:1]NCCCCCC#C[*:2]
2021,[*:1]NCCCCCCC#C[*:2]
2025,[*:1]N(C)CCCC#C[*:2]
2022,[*:1]N1CCC(CC1)C#C[*:2]
2023,[*:1]N1CC(C1)CCC#C[*:2]
2024,[*:1]N1CC(C1)CC#C[*:2]
2026,[*:1]C(=O)CCOCCNC(=O)C[*:2]
2027,[*:1]CC(=O)[*:2]
2028,[*:1]CCCCCCCCCCCC(=O)[*:2]
2029,[*:1]CC(=O)N[*:2]
2030,[*:1]CCCCCCCCCCCC(=O)N[*:2]
2031,[*:1]C(=O)C1CN(C1)CCCCCCCO[*:2]
2032,[*:1]CCCCCC(=O)N1CC(C1)[*:2]
2033,[*:1]CCCCCCCC(=O)N1CC(C1)[*:2]
2034,[*:1]CCCCCCCCN1CC(C1)[*:2]
2035,[*:1]CCOCCOCCN1CC(C1)[*:2]
2036,[*:1]C(=O)CCCCN1CC(C1)CN[*:2]
2037,[*:1]C(=O)CCCCCN1CC(C1)CN[*:2]
2038,[*:1]C(=O)CCCCCCCN1CC(C1)CN[*:2]
2039,[*:1]C(=O)CCCCCCN1CC(C1)CN[*:2]
2040,[*:1]CCOCCOCCN1CC(C1)C[*:2]
2041,[*:1]CCCCC(=O)N1CC(C1)C[*:2]
2042,[*:1]CCCCCC(=O)N1CC(C1)C[*:2]
2043,[*:1]CCCCCCC(=O)N1CC(C1)C[*:2]
2044,[*:1]CCCCCCCC(=O)N1CC(C1)C[*:2]
2045,[*:1]CCCCCCN1CC(C1)C[*:2]
2046,[*:1]CCCCCCCN1CC(C1)C[*:2]
2047,[*:1]CCCCCCCCN1CC(C1)C[*:2]
2048,[*:1]OCCCCCC(=O)NCCCC[*:2]
2049,[*:1]C(=O)CCCNC(=O)CCC(=O)[*:2]
2050,[*:1]C(=O)CCCCNC(=O)CCC(=O)[*:2]
2051,[*:1]C(=O)CCCCCNC(=O)CCC(=O)[*:2]
2052,[*:1]C(=O)CCCCCCNC(=O)CCC(=O)[*:2]
2053,[*:1]C(=O)CCCCCCCNC(=O)CCC(=O)[*:2]
2054,[*:1]C(=O)CCCNC(=O)CC[*:2]
2055,[*:1]C(=O)CCCCNC(=O)CC[*:2]
2056,[*:1]C(=O)CCCCCNC(=O)CC[*:2]
2057,[*:1]C(=O)CCCCCCNC(=O)CC[*:2]
2058,[*:1]C(=O)CCCCCCCNC(=O)CC[*:2]
2059,[*:1]C(=O)CCCCCCCCCCNC(=O)CC[*:2]
2060,[*:1]C(=O)CCCCCCCCCCCNC(=O)CC[*:2]
